銘柄コード,企業名,売上高,売上原価,売上総利益,営業利益,経常利益,特別損益収支,当期純利益,業種,市場
8887,リベレステ,"10,977","7,473","3,504","1,608","1,568",232,"1,306",不動産業,JQ
8890,レーサム,"8,261","5,788","2,473","1,179","1,123",-34,982,不動産業,JQ
8891,エムジーホーム,"2,815","2,417",398,24,-54,-281,-335,不動産業,東2
8892,日本エスコン,"10,184","7,038","3,146","1,504",860,-459,392,不動産業,JQ
8894,原弘産,"1,331","1,050",281,-421,-674,102,-626,不動産業,大2
8895,アーネストワン,"187,275","152,835","34,440","21,820","21,924",-26,"12,884",不動産業,東1
8897,タカラレーベン,"55,191","41,701","13,490","5,930","5,071",-375,"3,681",不動産業,東1
8898,センチュリー２１・ジャパン,"3,213","1,043","2,170",887,951,-2,523,不動産業,JQ
8903,サンウッド,"6,862","6,661",201,-907,"-1,067",-8,"-1,078",不動産業,JQ
8904,サンヨーハウジング名古屋,"36,121","28,691","7,430","3,276","3,446",-4,"2,013",不動産業,東1
8905,イオンモール,"150,886","99,355","51,531","40,656","39,048","-2,732","20,355",不動産業,東1
8908,毎日コムネット,"9,466","6,829","2,637",660,578,32,343,不動産業,JQ
8909,シノケングループ,"23,299","18,564","4,735","1,872","1,603",0,"1,512",不動産業,JQ
8912,エリアクエスト,646,369,277,4,5,15,19,不動産業,マザ
8914,エリアリンク,"10,124","7,495","2,629","1,165","1,075",-231,948,不動産業,マザ
8915,タクトホーム,"76,871","63,358","13,513","8,164","7,980",-13,"4,587",不動産業,東1
8917,ファースト住建,"44,644","37,096","7,548","4,574","4,453",2,"2,629",不動産業,大2
8918,ランド,"8,681","6,718","1,963",457,160,-787,-692,不動産業,東2
8920,東祥,"12,004","8,330","3,674","2,524","2,326",-5,"1,234",サービス業,JQ
8922,アイディーユー,103,262,-159,-545,-595,-204,-802,不動産業,マザ
8923,トーセイ,"24,539","18,292","6,247","3,030","2,274",-102,"1,405",不動産業,東2
8925,アルデプロ,"3,240","7,897","-4,657","-5,132","-5,176",709,"-4,469",不動産業,マザ
8927,明豊エンタープライズ,"3,056","2,424",632,14,-151,"1,926","1,768",不動産業,JQ
8928,穴吹興産,"54,416","41,022","13,394","3,210","2,723",-463,"1,141",不動産業,大1
8929,船井財産コンサルタンツ,"5,839","4,602","1,237",98,91,1,92,不動産業,マザ
8931,和田興産,"22,550","17,371","5,179","2,569","1,849",-285,671,不動産業,JQ
8934,サンフロンティア不動産,"6,923","4,305","2,618",861,799,-22,928,不動産業,東1
8935,ＦＪネクスト,"30,545","21,310","9,235","4,212","4,096",-28,"2,136",不動産業,東2
8938,ロジコム,"6,415","5,420",995,124,-27,168,90,不動産業,HC
8940,インテリックス,"27,572","24,669","2,903",528,-64,-15,-118,不動産業,東2
8944,ランドビジネス,"5,068","3,256","1,812","1,093",336,-3,189,不動産業,東1
8945,日本社宅サービス,"6,145","4,830","1,315",533,535,-6,307,不動産業,マザ
8946,陽光都市開発,"1,594","1,184",410,144,88,-3,83,不動産業,JQ
8995,誠建設工業,"5,559","4,633",926,422,400,-17,218,不動産業,大2
8998,リビングコーポレーション,"3,546","1,470","2,076",757,703,-417,418,不動産業,マザ
8999,グランディハウス,"29,355","24,112","5,243","1,676","1,711",-42,941,不動産業,東2
9001,東武鉄道,"543,407","397,004","146,403","32,583","27,839",-479,"16,019",陸運業,東1
9003,相模鉄道,"257,377","195,559","61,818","16,188","12,166","3,423","7,352",陸運業,東1
9005,東京急行電鉄,"1,094,209","842,594","251,615","55,032","54,068","-5,775","35,922",陸運業,東1
9006,京浜急行電鉄,"295,405","242,580","52,825","18,989","12,880","-1,720","4,119",陸運業,東1
9007,小田急電鉄,"508,332","385,841","122,491","38,631","28,659","1,320","17,837",陸運業,東1
9008,京王電鉄,"390,472","314,632","75,840","29,640","26,437","-2,090","12,433",陸運業,東1
9009,京成電鉄,"230,282","174,853","55,429","19,922","22,240",-773,"13,471",陸運業,東1
9010,富士急行,"43,971","40,140","3,831","2,821","1,832",-211,799,陸運業,東1
9012,秩父鉄道,"5,594",1,"5,593",216,184,3,182,陸運業,JQ
9014,新京成電鉄,"19,566","15,466","4,100","2,961","2,847",-168,"1,541",陸運業,東1
9017,新潟交通,"20,807","14,863","5,944","1,625",650,-694,190,陸運業,東2
9020,東日本旅客鉄道,"2,532,173","1,710,615","821,558","360,024","272,182","-38,283","108,737",陸運業,東1
9021,西日本旅客鉄道,"1,287,679","999,747","287,932","109,799","82,458","-2,201","29,489",陸運業,東1
9022,東海旅客鉄道,"1,508,328","974,030","534,298","372,521","263,805",91,"132,781",陸運業,東1
9028,ゼロ,"57,385","49,834","7,551","2,329","2,346",-219,940,陸運業,東2
9029,ヒガシトゥエンティワン,"18,346","14,973","3,373",721,739,-14,366,陸運業,JQ
9031,西日本鉄道,"327,509","287,275","40,234","14,994","13,572","-2,941","5,396",陸運業,東1
9033,広島電鉄,"36,370","28,030","8,340","1,333",970,555,"1,271",陸運業,東2
9034,南総通運,"10,654","9,052","1,602","1,004",906,-222,254,陸運業,JQ
9036,東部ネットワーク,"11,050","10,184",866,505,548,-5,448,陸運業,JQ
9037,ハマキョウレックス,"89,935","81,260","8,675","6,528","6,552",-100,"3,423",陸運業,東1
9039,サカイ引越センター,"54,632","33,404","21,228","4,645","4,847",-3,"2,284",陸運業,東1
9040,大宝運輸,"9,222","8,516",706,331,344,-42,150,陸運業,名2
9041,近畿日本鉄道,"942,790","807,499","135,291","40,209","27,169","-16,050","8,666",陸運業,東1
9042,阪急阪神ホールディングス,"649,703","542,654","107,049","73,809","65,393","-21,974","39,252",陸運業,東1
9044,南海電気鉄道,"181,869","158,366","23,503","18,294","11,067","-9,228","5,686",陸運業,大1
9045,京阪電気鉄道,"265,629","221,275","44,354","18,160","13,580","-1,126","7,005",陸運業,東1
9046,神戸電鉄,"23,674","19,227","4,447","1,555",302,"-2,765","-2,511",陸運業,大1
9047,名糖運輸,"44,717","42,713","2,004",444,507,-111,7,陸運業,東1
9048,名古屋鉄道,"603,790","523,597","80,193","28,741","24,615","-7,776","11,000",陸運業,東1
9049,京福電気鉄道,"11,647","10,995",652,502,440,-94,302,陸運業,大2
9051,センコン物流,"13,021","11,213","1,808",361,330,2,131,陸運業,JQ
9052,山陽電気鉄道,"47,435","38,292","9,143","3,664","3,251",-43,"1,644",陸運業,大1
9055,アルプス物流,"70,248","61,841","8,407","3,709","3,908",52,"1,876",陸運業,東2
9056,ヒューテックノオリン,"34,864","30,707","4,157","2,326","2,421",166,"1,402",陸運業,東2
9057,遠州トラック,"22,717","21,258","1,459",828,748,-47,373,陸運業,JQ
9059,カンダコーポレーション,"25,483","22,652","2,831","1,380","1,322",-2,661,陸運業,東2
9060,日本ロジテム,"36,085","33,015","3,070",457,412,-31,60,陸運業,JQ
9062,日本通運,"1,628,027","1,519,353","108,674","37,497","47,441","2,046","26,949",陸運業,東1
9063,岡山県貨物運送,"39,257","36,916","2,341",857,910,71,511,陸運業,東2
9064,ヤマトホールディングス,"1,260,832","1,163,778","97,054","66,650","67,902","-22,084","19,786",陸運業,東1
9065,山九,"395,977","366,102","29,875","18,487","18,263",109,"9,097",陸運業,東1
9066,日新,"179,059","152,765","26,294","3,791","4,119",-204,"1,951",倉庫・運輸関連業,東1
9067,丸運,"49,283","46,150","3,133",905,956,329,586,陸運業,東1
9068,丸全昭和運輸,"87,121","79,292","7,829","4,213","4,683",-226,"2,654",陸運業,東1
9069,センコー,"270,361","245,426","24,935","8,274","8,333",-549,"3,478",陸運業,東1
9072,日本梱包運輸倉庫,"130,717","113,853","16,864","10,189","11,264",-294,"6,111",陸運業,東1
9074,日本石油輸送,"33,466","30,656","2,810",769,947,-62,270,陸運業,東1
9075,福山通運,"248,445","230,448","17,997","13,543","14,111","3,179","9,927",陸運業,東1
9076,セイノーホールディングス,"504,276","457,512","46,764","13,867","19,741","-1,228","12,542",陸運業,東1
9077,名鉄運輸,"89,689","82,759","6,930","3,192","3,099",-228,"2,108",陸運業,名2
9078,エスライン,"40,375","38,489","1,886",289,427,-31,422,陸運業,名2
9081,神奈川中央交通,"109,191","88,969","20,222","5,238","4,553",-559,"2,408",陸運業,東1
9082,大和自動車交通,"17,443","15,386","2,057",747,473,"2,340","1,928",陸運業,東2
9083,神姫バス,"39,964","29,963","10,001",981,"1,142","1,065","1,155",陸運業,大2
9085,北海道中央バス,"34,094","30,838","3,256",977,"1,086",63,722,陸運業,札幌
9086,日立物流,"553,934","494,205","59,729","23,131","22,916",166,"12,563",陸運業,東1
9087,タカセ,"9,787","8,467","1,320",330,322,-680,-539,陸運業,JQ
9101,日本郵船,"1,807,819","1,661,112","146,707","-24,124","-33,238","2,289","-72,820",海運業,東1
9104,商船三井,"1,435,220","1,368,794","66,426","-24,459","-24,320","-9,196","-26,009",海運業,東1
9107,川崎汽船,"972,310","946,863","25,447","-40,563","-48,955",-183,"-41,351",海運業,東1
9110,新和海運,"135,044","126,913","8,131","1,627",496,"-1,942",-914,海運業,東1
9113,乾汽船,"13,521","13,725",-204,"-1,228","-1,250",82,-761,海運業,東1
9115,明治海運,"21,048","17,628","3,420","1,176",-174,967,506,海運業,東1
9119,飯野海運,"77,975","69,995","7,980","1,587",-464,"-3,681","-4,294",海運業,東1
9127,玉井商船,"6,646","5,870",776,164,-25,996,588,海運業,大2
9130,共栄タンカー,"12,075","10,363","1,712",969,3,"-1,866","-1,632",海運業,東1
9132,第一中央汽船,"139,047","143,616","-4,569","-10,154","-11,002","2,035","-9,281",海運業,東1
9171,栗林商船,"41,866","35,934","5,932",269,243,129,-108,海運業,東2
9173,東海汽船,"11,515","9,320","2,195",923,"1,001",-18,605,海運業,東2
9176,佐渡汽船,"11,712","10,308","1,404",431,415,-5,366,海運業,JQ
9179,川崎近海汽船,"41,570","36,245","5,325","1,708","1,586",-598,566,海運業,東2
9180,新和内航海運,"18,626","15,829","2,797","1,136","1,131",87,701,海運業,JQ
9193,東京汽船,"12,349","9,740","2,609",526,862,-4,480,倉庫・運輸関連業,東2
9202,全日本空輸,"1,411,504","1,086,670","324,834","97,022","68,455","-5,024","28,178",空運業,東1
9204,スカイマーク,"80,255","61,643","18,612","15,283","15,747",-7,"7,705",空運業,マザ
9232,パスコ,"50,387","37,946","12,441","3,736","3,559","-1,023","1,121",空運業,東1
9233,アジア航測,"21,564","16,391","5,173",916,877,-42,955,空運業,東2
9301,三菱倉庫,"203,697","181,645","22,052","12,533","14,508",-743,"7,564",倉庫・運輸関連業,東1
9302,三井倉庫,"107,344","92,324","15,020","6,731","5,251",-976,"2,151",倉庫・運輸関連業,東1
9303,住友倉庫,"139,786","122,583","17,203","9,616","10,473",-627,"6,511",倉庫・運輸関連業,東1
9304,澁澤倉庫,"53,496","47,659","5,837","2,722","2,377",-213,930,倉庫・運輸関連業,東1
9305,ヤマタネ,"51,311","44,333","6,978","3,632","2,524",-87,"1,113",卸売業,東1
9306,東陽倉庫,"20,482","18,925","1,557",693,715,6,494,倉庫・運輸関連業,東1
9307,杉村倉庫,"9,454","7,825","1,629",814,714,-100,309,倉庫・運輸関連業,大2
9308,イヌイ建物,"8,040","6,490","1,550",806,652,-479,395,倉庫・運輸関連業,東2
9310,日本トランスシティ,"83,448","74,147","9,301","4,098","4,756",-58,"3,001",倉庫・運輸関連業,東1
9311,アサガミ,"42,672","33,588","9,084","1,356","1,023",301,293,倉庫・運輸関連業,東2
9312,ケイヒン,"40,856","37,976","2,880","1,180",833,-48,660,倉庫・運輸関連業,東1
9313,丸八倉庫,"4,918","3,624","1,294",704,664,-106,321,倉庫・運輸関連業,東2
9317,オーナミ,"10,405","8,385","2,020",442,470,0,239,倉庫・運輸関連業,大2
9318,ジェイ・ブリッジ,"4,015",0,0,-254,-200,31,-271,その他金融業,東2
9319,中央倉庫,"21,960","20,090","1,870","1,276","1,367",-31,797,倉庫・運輸関連業,大2
9320,三和倉庫,"5,331","4,305","1,026",499,518,-1,283,倉庫・運輸関連業,東2
9322,川西倉庫,"23,057","20,996","2,061",360,361,-71,170,倉庫・運輸関連業,大2
9324,安田倉庫,"34,380","29,300","5,080","2,500","2,451",-59,"1,422",倉庫・運輸関連業,東1
9351,東洋埠頭,"34,484","31,263","3,221","1,581","1,536",336,973,倉庫・運輸関連業,東1
9355,リンコーコーポレーション,"19,604","17,324","2,280",814,834,-108,530,倉庫・運輸関連業,東2
9358,宇徳,"47,326","36,544","10,782","4,241","4,457",34,"2,550",倉庫・運輸関連業,東1
9359,伊勢湾海運,"41,393","33,392","8,001","2,074","2,223",65,"1,134",倉庫・運輸関連業,名2
9360,鈴与シンワート,"9,715","8,935",780,360,311,9,120,倉庫・運輸関連業,東2
9361,伏木海陸運送,"10,402","9,121","1,281",256,256,141,190,倉庫・運輸関連業,東2
9362,兵機海運,"12,976","11,346","1,630",174,84,-8,41,倉庫・運輸関連業,大2
9363,大運,"6,283","5,841",442,73,58,6,57,倉庫・運輸関連業,大2
9365,トレーディア,"15,207","13,924","1,283",154,201,6,121,倉庫・運輸関連業,大2
9366,サンリツ,"16,256","13,674","2,582",361,184,-696,-419,倉庫・運輸関連業,東1
9367,大東港運,"18,003","14,202","3,801",521,511,-3,250,倉庫・運輸関連業,JQ
9368,キムラユニティー,"38,204","32,250","5,954","1,284","1,406",-181,707,倉庫・運輸関連業,東1
9369,キユーソー流通システム,"139,228","133,361","5,867","2,303","2,457",114,"1,245",倉庫・運輸関連業,東1
9373,ニッコウトラベル,"3,975","3,125",850,24,64,-328,-284,サービス業,東2
9375,近鉄エクスプレス,"264,403","220,920","43,483","13,824","14,847",107,"9,545",倉庫・運輸関連業,東1
9376,ユーラシア旅行社,"6,399","5,049","1,350",304,328,-15,179,サービス業,JQ
9377,エージーピー,"10,091","8,936","1,155",424,375,-53,119,倉庫・運輸関連業,JQ
9378,ワールド・ロジ,"5,608","5,472",136,-925,"-1,747","-4,428","-6,190",倉庫・運輸関連業,HC
9380,東海運,"40,305","36,523","3,782",987,911,-137,386,倉庫・運輸関連業,東1
9381,エーアイテイー,"14,647","11,507","3,140","1,046","1,084",-1,627,倉庫・運輸関連業,マザ
9401,ＴＢＳ,"346,538","244,088","102,450","12,162","14,313","3,141","11,671",情報・通信業,東1
9402,中部日本放送,"32,782","18,026","14,756","2,161","2,384",-90,"1,382",情報・通信業,名1
9404,日本テレビ放送網,"305,460","205,260","100,200","32,249","37,902",-366,"22,729",情報・通信業,東1
9405,朝日放送,"78,162","51,059","27,103","4,406","4,637","-1,876",574,情報・通信業,大2
9408,新潟放送,"20,071","14,660","5,411",326,358,49,40,情報・通信業,JQ
9409,テレビ朝日,"239,845","172,812","67,033","10,462","13,124",94,"7,496",情報・通信業,東1
9412,スカパーＪＳＡＴ,"155,242","99,062","56,180","17,486","16,702",-805,"8,569",情報・通信業,東1
9421,ネプロジャパン,"15,516","11,755","3,761",429,411,-423,33,情報・通信業,JQ
9422,アイ・ティー・シーネットワーク,"128,694","100,595","28,099","4,924","4,996",-71,"2,269",情報・通信業,東1
9423,フリード,633,423,210,-66,-65,14,-52,情報・通信業,JQ
9424,日本通信,"3,724","1,980","1,744",310,271,421,997,情報・通信業,HC
9425,日本テレホン,"6,405","4,791","1,614",12,22,-12,6,情報・通信業,JQ
9428,クロップス,"21,936","16,945","4,991",749,759,-64,330,情報・通信業,名セ
9430,ＮＥＣモバイリング,"126,084","103,720","22,364","10,438","10,613","-1,308","4,888",情報・通信業,東1
9432,日本電信電話,"10,507,362",0,0,"1,222,966","1,239,330",0,"467,701",情報・通信業,東1
9433,ＫＤＤＩ,"3,572,098","3,094,444","477,654","477,647","451,178","3,241","238,604",情報・通信業,東1
9435,光通信,"499,305","274,672","224,633","18,371","17,627","-1,095","7,828",情報・通信業,東1
9436,沖縄セルラー電話,"49,507","41,033","8,474","8,473","8,480",0,"5,181",情報・通信業,JQ
9437,ＮＴＴドコモ,"4,240,003",0,0,"874,460","876,958",0,"463,912",情報・通信業,東1
9438,エムティーアイ,"29,382","5,666","23,716","1,704","1,697",-739,109,情報・通信業,JQ
9439,ビーアイジーグループ,"1,922","1,449",473,106,75,-6,50,情報・通信業,JQ
9441,ベルパーク,"74,468","60,576","13,892","3,122","3,200",-33,"1,783",情報・通信業,JQ
9444,トーシン,"26,291","22,371","3,920",684,634,-29,316,情報・通信業,HC
9445,フォーバルテレコム,"13,470","11,083","2,387",323,302,-106,177,情報・通信業,マザ
9446,エスケーアイ,"16,740","12,149","4,591",638,616,-11,199,情報・通信業,JQ
9449,ＧＭＯインターネット,"74,376","30,916","43,460","9,149","9,175",272,"4,518",情報・通信業,東1
9470,学習研究社,"80,659","50,611","30,048","2,245","2,374",-151,"1,536",情報・通信業,東1
9471,文溪堂,"10,855","6,508","4,347",568,577,-38,288,情報・通信業,名2
9474,ゼンリン,"52,322","29,415","22,907","4,408","4,777",-265,"1,952",情報・通信業,東1
9475,昭文社,"15,586","10,085","5,501","1,141","1,104",-84,806,情報・通信業,東1
9476,中央経済社,"2,762","1,782",980,37,60,0,25,情報・通信業,JQ
9477,角川グループホールディングス,"147,392","110,524","36,868","5,655","5,905","-1,070","3,604",情報・通信業,東1
9478,ＳＥホールディングス・アンド・インキュベーションズ,"7,336","4,986","2,350",240,119,-10,27,情報・通信業,JQ
